Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-13,S001,P0011,Toys,North,199,60,24,49.73,20,Snowy,1,52.12,Spring
2022-12-13,S001,P0012,Groceries,East,400,10,121,54.26,15,Cloudy,1,51.46,Summer
2022-12-13,S001,P0013,Furniture,South,350,169,169,42.21,0,Sunny,0,40.32,Spring
2022-12-13,S001,P0014,Furniture,North,125,68,131,33.93,20,Sunny,1,29.25,Spring
2022-12-13,S001,P0015,Toys,West,95,15,135,14.08,5,Rainy,0,9.79,Winter
2022-12-13,S001,P0016,Electronics,North,283,273,21,29.81,5,Snowy,0,25.06,Spring
2022-12-13,S001,P0017,Furniture,North,86,14,115,95.77,10,Rainy,1,98.33,Summer
2022-12-13,S001,P0018,Furniture,West,414,145,194,58.39,10,Snowy,0,55.6,Autumn
2022-12-13,S001,P0019,Toys,North,130,110,193,19.29,10,Snowy,1,18.02,Winter
2022-12-13,S001,P0020,Toys,East,309,191,133,35.94,5,Sunny,1,35.62,Spring
2022-12-13,S002,P0001,Furniture,East,468,434,114,38.13,10,Rainy,0,35.8,Summer
2022-12-13,S002,P0002,Furniture,North,499,17,53,31.75,0,Rainy,1,32.85,Winter
2022-12-13,S002,P0003,Clothing,East,247,74,133,26.34,20,Sunny,0,25.44,Autumn
2022-12-13,S002,P0004,Groceries,West,324,206,39,92.49,10,Cloudy,1,90.1,Winter
2022-12-13,S002,P0005,Furniture,East,420,112,127,70.09,10,Sunny,0,71.08,Winter
2022-12-13,S002,P0006,Electronics,West,254,11,79,87.09,0,Cloudy,0,89.51,Summer
2022-12-13,S002,P0007,Furniture,South,426,30,118,18.63,20,Rainy,0,16.17,Autumn
2022-12-13,S002,P0008,Electronics,South,328,100,46,49.13,20,Sunny,0,44.92,Autumn
2022-12-13,S002,P0009,Electronics,East,499,323,156,19.11,0,Cloudy,1,18.36,Winter
2022-12-13,S002,P0010,Groceries,South,411,331,41,95.34,5,Sunny,0,99.44,Summer
2022-12-13,S002,P0011,Clothing,West,250,7,107,54.02,15,Snowy,0,53.04,Spring
2022-12-13,S002,P0012,Electronics,East,161,60,65,10.26,15,Cloudy,1,5.47,Autumn
2022-12-13,S002,P0013,Furniture,West,382,198,182,64.63,10,Sunny,0,62.02,Winter
2022-12-13,S002,P0014,Electronics,South,302,181,181,39.66,10,Cloudy,0,37.19,Winter
2022-12-13,S002,P0015,Clothing,North,200,156,145,64.73,10,Snowy,0,64.2,Spring
2022-12-13,S002,P0016,Toys,South,248,237,39,83.29,0,Sunny,1,83.37,Spring
2022-12-13,S002,P0017,Toys,North,186,3,178,27.65,15,Sunny,1,23.11,Summer
2022-12-13,S002,P0018,Furniture,West,132,96,151,44.19,20,Cloudy,0,47.94,Spring
2022-12-13,S002,P0019,Toys,North,153,22,109,81.93,0,Snowy,1,79.63,Spring
2022-12-13,S002,P0020,Groceries,South,200,73,172,27.31,15,Cloudy,0,29.27,Spring
2022-12-13,S003,P0001,Electronics,South,389,183,193,28.26,10,Rainy,1,26.76,Winter
2022-12-13,S003,P0002,Groceries,South,480,382,164,14.01,10,Sunny,0,18.91,Autumn
2022-12-13,S003,P0003,Toys,East,127,46,161,30.72,5,Cloudy,0,33.28,Autumn
2022-12-13,S003,P0004,Groceries,West,179,127,27,32.11,10,Snowy,1,33.26,Winter
2022-12-13,S003,P0005,Groceries,West,364,356,74,21.65,0,Snowy,0,18.34,Spring
2022-12-13,S003,P0006,Clothing,West,200,191,64,61.77,0,Rainy,0,60.28,Summer
2022-12-13,S003,P0007,Toys,North,401,389,101,87.91,0,Sunny,0,83.22,Autumn
2022-12-13,S003,P0008,Toys,North,268,227,106,11.73,20,Snowy,1,16.71,Autumn
2022-12-13,S003,P0009,Electronics,West,279,172,103,22.86,15,Cloudy,0,19.28,Winter
2022-12-13,S003,P0010,Electronics,West,228,83,53,94.43,20,Sunny,0,92.05,Spring
2022-12-13,S003,P0011,Clothing,South,314,217,85,24.6,5,Snowy,0,26.35,Spring
2022-12-13,S003,P0012,Clothing,West,386,367,29,50.82,15,Cloudy,0,52.7,Autumn
2022-12-13,S003,P0013,Toys,East,439,278,60,40.19,20,Snowy,0,43.68,Winter
2022-12-13,S003,P0014,Furniture,East,243,29,145,76.5,15,Rainy,1,73.77,Summer
2022-12-13,S003,P0015,Furniture,North,496,262,158,56.91,20,Snowy,0,54.49,Summer
2022-12-13,S003,P0016,Groceries,West,365,116,134,10.74,0,Sunny,1,11.51,Summer
2022-12-13,S003,P0017,Groceries,South,167,64,33,74.92,5,Cloudy,1,70.22,Spring
2022-12-13,S003,P0018,Toys,South,341,57,165,62.81,15,Rainy,0,66.89,Spring
2022-12-13,S003,P0019,Electronics,East,322,28,62,55.5,20,Cloudy,1,59.73,Spring
2022-12-13,S003,P0020,Furniture,South,100,84,135,49.59,0,Rainy,1,51.34,Autumn
2022-12-13,S004,P0001,Groceries,West,400,187,104,62.69,5,Sunny,0,62.09,Spring
2022-12-13,S004,P0002,Electronics,South,474,46,200,74.71,10,Rainy,1,73.07,Winter
2022-12-13,S004,P0003,Toys,North,334,64,31,79.05,5,Rainy,0,83.6,Summer
2022-12-13,S004,P0004,Furniture,South,370,187,150,81.3,5,Cloudy,1,79.83,Spring
2022-12-13,S004,P0005,Toys,North,134,96,164,44.91,15,Snowy,1,46.8,Spring
2022-12-13,S004,P0006,Furniture,South,105,74,150,39.92,0,Snowy,1,41.34,Winter
2022-12-13,S004,P0007,Furniture,West,259,125,151,54.33,5,Cloudy,1,52.0,Winter
2022-12-13,S004,P0008,Electronics,West,240,102,68,96.07,10,Snowy,0,97.21,Winter
2022-12-13,S004,P0009,Furniture,North,57,56,119,48.09,10,Cloudy,0,49.57,Spring
2022-12-13,S004,P0010,Electronics,South,160,16,132,13.44,10,Snowy,0,15.94,Summer
2022-12-13,S004,P0011,Furniture,East,133,112,42,10.25,20,Snowy,1,14.64,Autumn
2022-12-13,S004,P0012,Groceries,North,172,46,27,88.19,15,Cloudy,0,90.21,Summer
2022-12-13,S004,P0013,Furniture,West,127,53,122,71.24,0,Cloudy,0,66.25,Spring
2022-12-13,S004,P0014,Electronics,South,292,56,93,77.19,10,Sunny,1,76.51,Spring
2022-12-13,S004,P0015,Electronics,East,388,257,96,17.52,5,Sunny,1,13.58,Winter
2022-12-13,S004,P0016,Furniture,North,59,54,66,57.18,15,Sunny,0,54.02,Autumn
2022-12-13,S004,P0017,Toys,East,486,133,190,23.01,20,Cloudy,1,25.57,Summer
2022-12-13,S004,P0018,Groceries,East,178,83,181,15.13,20,Sunny,1,17.8,Autumn
2022-12-13,S004,P0019,Electronics,South,326,40,176,78.1,20,Sunny,0,74.61,Winter
2022-12-13,S004,P0020,Groceries,North,149,45,71,23.19,5,Snowy,0,23.62,Spring
2022-12-13,S005,P0001,Groceries,East,485,342,126,35.1,0,Snowy,1,40.06,Autumn
2022-12-13,S005,P0002,Electronics,West,489,395,156,16.31,15,Rainy,1,17.73,Winter
2022-12-13,S005,P0003,Electronics,West,432,366,80,24.07,20,Cloudy,1,25.12,Autumn
2022-12-13,S005,P0004,Furniture,East,242,9,199,45.72,0,Cloudy,0,50.65,Winter
2022-12-13,S005,P0005,Clothing,South,109,61,136,26.01,20,Rainy,1,26.48,Autumn
2022-12-13,S005,P0006,Clothing,East,419,33,69,88.71,10,Rainy,1,92.69,Autumn
2022-12-13,S005,P0007,Groceries,North,94,9,145,56.02,5,Rainy,1,53.13,Spring
2022-12-13,S005,P0008,Clothing,North,58,11,26,37.33,5,Snowy,0,42.09,Spring
2022-12-13,S005,P0009,Furniture,West,304,257,176,13.05,0,Sunny,0,12.48,Spring
2022-12-13,S005,P0010,Clothing,North,100,59,30,21.39,5,Cloudy,0,22.58,Summer
2022-12-13,S005,P0011,Groceries,East,112,29,139,42.17,20,Rainy,0,42.44,Winter
2022-12-13,S005,P0012,Furniture,South,82,19,147,43.8,20,Cloudy,0,39.31,Summer
2022-12-13,S005,P0013,Electronics,West,116,11,40,76.99,15,Rainy,1,75.73,Summer
2022-12-13,S005,P0014,Furniture,South,463,234,100,41.29,15,Snowy,1,40.04,Autumn
2022-12-13,S005,P0015,Electronics,South,350,123,80,47.85,5,Cloudy,1,46.48,Winter
2022-12-13,S005,P0016,Groceries,South,208,101,171,32.22,0,Sunny,0,36.19,Spring
2022-12-13,S005,P0017,Furniture,South,174,150,39,95.15,0,Snowy,1,97.7,Autumn
2022-12-13,S005,P0018,Furniture,West,321,90,181,50.98,0,Cloudy,1,48.27,Summer
2022-12-13,S005,P0019,Furniture,West,262,123,106,66.24,5,Sunny,0,65.43,Summer
2022-12-13,S005,P0020,Electronics,South,229,141,115,37.36,5,Sunny,1,37.1,Autumn
2022-12-14,S001,P0001,Groceries,East,261,94,137,61.64,10,Cloudy,0,57.47,Summer
2022-12-14,S001,P0002,Electronics,South,434,65,76,72.61,15,Snowy,0,71.64,Summer
2022-12-14,S001,P0003,Groceries,North,239,97,37,30.01,15,Cloudy,0,26.64,Autumn
2022-12-14,S001,P0004,Electronics,East,352,312,37,75.5,15,Snowy,0,75.51,Autumn
2022-12-14,S001,P0005,Groceries,North,311,16,180,92.49,10,Cloudy,1,90.75,Winter
2022-12-14,S001,P0006,Furniture,North,326,194,70,40.87,5,Sunny,0,39.46,Winter
2022-12-14,S001,P0007,Electronics,West,86,46,60,66.91,10,Rainy,1,66.27,Winter
2022-12-14,S001,P0008,Groceries,North,114,66,172,71.53,0,Cloudy,1,68.87,Autumn
2022-12-14,S001,P0009,Groceries,North,117,22,165,68.24,5,Cloudy,0,64.43,Autumn
2022-12-14,S001,P0010,Groceries,West,313,227,192,16.11,20,Snowy,1,16.59,Spring
2022-12-14,S001,P0011,Toys,South,488,148,151,79.01,5,Sunny,1,77.62,Autumn
2022-12-14,S001,P0012,Toys,West,336,203,162,61.84,20,Cloudy,1,63.19,Summer
2022-12-14,S001,P0013,Groceries,North,453,208,93,85.14,20,Cloudy,1,88.5,Summer
2022-12-14,S001,P0014,Electronics,East,397,75,71,39.57,10,Sunny,1,37.59,Spring
2022-12-14,S001,P0015,Electronics,West,131,0,119,57.65,15,Rainy,0,55.01,Winter
2022-12-14,S001,P0016,Electronics,South,205,62,148,55.62,20,Sunny,1,59.58,Autumn
2022-12-14,S001,P0017,Furniture,West,276,96,126,58.01,5,Rainy,0,59.02,Winter
2022-12-14,S001,P0018,Electronics,West,72,50,63,47.11,10,Rainy,1,42.58,Summer
2022-12-14,S001,P0019,Toys,West,304,213,197,35.01,5,Rainy,0,36.49,Spring
2022-12-14,S001,P0020,Toys,South,210,115,72,37.37,15,Sunny,1,35.95,Spring
2022-12-14,S002,P0001,Furniture,South,302,101,56,48.01,20,Snowy,0,48.24,Summer
2022-12-14,S002,P0002,Clothing,East,102,81,74,70.24,15,Cloudy,1,70.2,Spring
2022-12-14,S002,P0003,Toys,West,185,2,95,48.9,20,Snowy,0,52.37,Summer
2022-12-14,S002,P0004,Furniture,South,351,160,133,80.82,5,Rainy,1,81.81,Winter
2022-12-14,S002,P0005,Furniture,East,350,138,104,99.76,15,Cloudy,1,102.56,Spring
2022-12-14,S002,P0006,Furniture,West,177,170,40,86.22,0,Sunny,1,88.36,Winter
2022-12-14,S002,P0007,Furniture,East,467,65,197,92.74,20,Cloudy,1,97.59,Winter
2022-12-14,S002,P0008,Groceries,East,122,99,98,10.65,15,Cloudy,0,14.13,Summer
2022-12-14,S002,P0009,Furniture,North,334,107,83,56.89,0,Sunny,0,60.99,Winter
2022-12-14,S002,P0010,Furniture,West,285,228,69,75.37,20,Sunny,0,78.2,Winter
2022-12-14,S002,P0011,Electronics,South,374,333,160,59.4,5,Sunny,0,58.57,Summer
2022-12-14,S002,P0012,Furniture,East,447,335,121,89.14,15,Snowy,1,93.72,Summer
2022-12-14,S002,P0013,Groceries,East,434,276,33,30.12,20,Sunny,1,29.78,Autumn
2022-12-14,S002,P0014,Electronics,West,420,131,73,21.62,5,Rainy,1,25.13,Autumn
2022-12-14,S002,P0015,Electronics,West,220,78,103,63.83,0,Cloudy,0,62.49,Summer
2022-12-14,S002,P0016,Electronics,South,263,240,80,76.85,20,Snowy,1,74.44,Winter
2022-12-14,S002,P0017,Furniture,West,424,285,74,86.54,5,Sunny,1,90.56,Spring
2022-12-14,S002,P0018,Toys,North,234,5,188,20.21,20,Snowy,0,18.21,Summer
2022-12-14,S002,P0019,Clothing,South,70,12,98,76.8,5,Rainy,1,76.67,Spring
2022-12-14,S002,P0020,Groceries,North,159,7,77,34.96,15,Sunny,0,37.76,Winter
2022-12-14,S003,P0001,Electronics,West,156,83,37,56.84,5,Rainy,0,60.27,Winter
2022-12-14,S003,P0002,Electronics,West,430,246,171,53.35,15,Snowy,0,57.08,Summer
2022-12-14,S003,P0003,Toys,South,408,387,69,82.59,0,Snowy,1,85.94,Winter
2022-12-14,S003,P0004,Electronics,East,334,227,90,70.05,20,Rainy,0,68.66,Autumn
2022-12-14,S003,P0005,Groceries,East,194,131,171,35.07,10,Sunny,0,31.41,Spring
2022-12-14,S003,P0006,Furniture,South,180,110,175,78.53,10,Snowy,1,75.87,Autumn
2022-12-14,S003,P0007,Toys,North,326,14,53,97.35,5,Snowy,0,97.26,Spring
2022-12-14,S003,P0008,Furniture,West,496,12,101,85.72,20,Sunny,0,86.56,Spring
2022-12-14,S003,P0009,Clothing,West,343,327,94,19.87,5,Cloudy,1,16.8,Summer
2022-12-14,S003,P0010,Electronics,South,139,114,45,32.61,20,Snowy,1,29.65,Winter
2022-12-14,S003,P0011,Furniture,East,360,225,109,50.35,10,Sunny,1,50.43,Spring
2022-12-14,S003,P0012,Clothing,East,427,96,160,99.63,0,Snowy,1,101.47,Autumn
2022-12-14,S003,P0013,Electronics,West,84,25,29,30.07,20,Sunny,1,33.2,Autumn
2022-12-14,S003,P0014,Furniture,West,303,262,55,82.51,10,Sunny,0,85.73,Spring
2022-12-14,S003,P0015,Clothing,South,118,90,47,23.68,15,Snowy,0,26.2,Spring
2022-12-14,S003,P0016,Furniture,East,345,133,46,29.85,0,Cloudy,1,25.62,Summer
2022-12-14,S003,P0017,Electronics,North,90,29,59,17.61,5,Snowy,1,18.36,Summer
2022-12-14,S003,P0018,Electronics,South,71,43,62,25.43,10,Sunny,0,26.6,Winter
2022-12-14,S003,P0019,Furniture,West,223,185,72,45.4,5,Rainy,1,45.24,Winter
2022-12-14,S003,P0020,Toys,West,240,83,164,54.97,0,Sunny,1,59.52,Autumn
2022-12-14,S004,P0001,Electronics,West,154,102,166,10.82,10,Cloudy,0,9.35,Autumn
2022-12-14,S004,P0002,Furniture,West,284,256,175,96.8,0,Sunny,1,96.41,Autumn
2022-12-14,S004,P0003,Furniture,West,218,93,166,75.45,0,Snowy,0,73.79,Spring
2022-12-14,S004,P0004,Furniture,North,217,58,159,93.36,0,Cloudy,0,89.48,Winter
2022-12-14,S004,P0005,Furniture,North,69,45,199,26.04,15,Rainy,0,24.72,Autumn
2022-12-14,S004,P0006,Groceries,West,461,278,161,94.29,0,Cloudy,1,94.9,Autumn
2022-12-14,S004,P0007,Toys,West,167,160,117,85.18,0,Cloudy,1,86.39,Winter
2022-12-14,S004,P0008,Groceries,East,447,87,175,64.58,5,Rainy,1,59.78,Winter
2022-12-14,S004,P0009,Clothing,North,447,266,185,49.94,10,Rainy,0,50.46,Summer
2022-12-14,S004,P0010,Toys,East,254,150,23,17.53,10,Snowy,0,12.76,Winter
2022-12-14,S004,P0011,Furniture,West,141,89,103,39.98,0,Snowy,0,42.49,Autumn
2022-12-14,S004,P0012,Furniture,West,164,74,138,97.07,5,Rainy,1,96.92,Autumn
2022-12-14,S004,P0013,Electronics,West,185,123,83,48.41,10,Sunny,0,48.04,Spring
2022-12-14,S004,P0014,Clothing,North,271,178,183,27.08,0,Sunny,0,31.65,Winter
2022-12-14,S004,P0015,Groceries,East,363,153,46,69.87,20,Cloudy,0,68.46,Summer
2022-12-14,S004,P0016,Electronics,South,313,300,38,94.48,15,Rainy,1,91.82,Winter
2022-12-14,S004,P0017,Electronics,North,77,23,45,46.61,15,Rainy,0,44.6,Winter
2022-12-14,S004,P0018,Electronics,West,452,375,57,27.49,20,Snowy,1,28.77,Autumn
2022-12-14,S004,P0019,Groceries,West,197,176,164,79.6,0,Snowy,1,84.18,Summer
2022-12-14,S004,P0020,Clothing,North,316,24,52,37.27,15,Rainy,1,40.7,Summer
2022-12-14,S005,P0001,Groceries,North,329,238,188,49.17,15,Cloudy,0,50.36,Spring
2022-12-14,S005,P0002,Electronics,East,297,131,78,22.54,20,Sunny,1,25.93,Autumn
2022-12-14,S005,P0003,Toys,East,397,338,147,74.4,15,Sunny,0,75.08,Spring
2022-12-14,S005,P0004,Groceries,East,370,28,63,38.5,20,Cloudy,0,36.61,Summer
2022-12-14,S005,P0005,Toys,North,472,233,162,49.74,0,Rainy,0,48.57,Spring
2022-12-14,S005,P0006,Groceries,South,83,58,150,50.77,0,Snowy,0,54.84,Spring
2022-12-14,S005,P0007,Electronics,South,495,136,90,30.49,15,Sunny,1,28.43,Autumn
2022-12-14,S005,P0008,Clothing,West,87,82,94,44.96,10,Cloudy,0,47.13,Summer
2022-12-14,S005,P0009,Toys,West,391,367,44,32.23,10,Snowy,1,35.03,Spring
2022-12-14,S005,P0010,Groceries,North,441,17,101,53.8,0,Sunny,0,50.66,Autumn
2022-12-14,S005,P0011,Groceries,West,491,396,44,79.43,15,Sunny,0,83.76,Summer
2022-12-14,S005,P0012,Toys,East,84,65,198,51.82,20,Snowy,1,54.11,Spring
2022-12-14,S005,P0013,Electronics,West,204,117,79,37.8,5,Snowy,0,39.36,Winter
2022-12-14,S005,P0014,Toys,East,419,418,52,74.1,0,Cloudy,1,75.03,Winter
2022-12-14,S005,P0015,Groceries,South,363,185,92,25.57,0,Sunny,0,21.07,Winter
2022-12-14,S005,P0016,Furniture,North,288,262,154,72.19,15,Rainy,0,71.82,Autumn
2022-12-14,S005,P0017,Clothing,South,361,274,98,53.37,5,Snowy,1,55.76,Summer
2022-12-14,S005,P0018,Clothing,West,214,102,68,92.53,10,Rainy,1,93.53,Spring
2022-12-14,S005,P0019,Toys,North,271,184,124,47.33,0,Rainy,1,51.43,Autumn
2022-12-14,S005,P0020,Groceries,North,287,19,106,71.88,15,Snowy,1,76.78,Winter
2022-12-15,S001,P0001,Groceries,West,201,114,118,94.23,0,Sunny,1,98.95,Spring
2022-12-15,S001,P0002,Electronics,North,264,201,33,36.66,15,Rainy,1,32.36,Winter
2022-12-15,S001,P0003,Clothing,East,487,312,67,77.11,0,Rainy,1,77.72,Autumn
2022-12-15,S001,P0004,Clothing,West,394,209,57,93.47,0,Cloudy,0,95.41,Winter
2022-12-15,S001,P0005,Electronics,North,293,69,139,17.89,15,Sunny,0,19.03,Winter
2022-12-15,S001,P0006,Furniture,South,343,245,60,79.73,15,Sunny,0,74.73,Autumn
2022-12-15,S001,P0007,Furniture,West,307,159,68,50.95,10,Rainy,0,48.74,Autumn
2022-12-15,S001,P0008,Groceries,North,89,12,60,85.58,5,Sunny,0,86.36,Autumn
2022-12-15,S001,P0009,Electronics,South,380,93,128,54.46,20,Snowy,0,58.36,Spring
2022-12-15,S001,P0010,Toys,West,420,54,99,76.42,15,Snowy,0,79.57,Winter
2022-12-15,S001,P0011,Clothing,North,340,128,70,72.57,0,Sunny,1,73.91,Spring
2022-12-15,S001,P0012,Electronics,South,440,132,171,35.57,15,Snowy,0,35.63,Autumn
2022-12-15,S001,P0013,Electronics,West,248,178,176,87.14,20,Rainy,1,85.56,Winter
2022-12-15,S001,P0014,Toys,South,71,33,162,43.74,5,Snowy,0,42.87,Summer
2022-12-15,S001,P0015,Electronics,North,263,200,169,67.64,5,Rainy,1,63.63,Summer
2022-12-15,S001,P0016,Clothing,North,290,23,180,58.31,5,Sunny,0,60.35,Winter
2022-12-15,S001,P0017,Clothing,East,74,53,34,27.56,5,Rainy,0,24.47,Winter
2022-12-15,S001,P0018,Clothing,South,283,129,37,21.07,10,Cloudy,1,23.65,Spring
2022-12-15,S001,P0019,Toys,South,188,100,189,35.95,5,Rainy,0,38.51,Summer
2022-12-15,S001,P0020,Groceries,West,254,69,73,67.44,20,Snowy,0,64.56,Summer
2022-12-15,S002,P0001,Groceries,East,229,41,126,19.88,0,Rainy,1,24.14,Spring
2022-12-15,S002,P0002,Groceries,North,59,41,135,89.62,10,Rainy,0,86.11,Spring
2022-12-15,S002,P0003,Toys,North,154,141,183,20.55,15,Snowy,1,16.97,Winter
2022-12-15,S002,P0004,Groceries,South,212,141,33,36.46,20,Rainy,0,39.76,Summer
2022-12-15,S002,P0005,Electronics,West,84,80,187,78.98,5,Cloudy,0,75.28,Summer
2022-12-15,S002,P0006,Clothing,East,210,46,133,49.34,10,Cloudy,0,49.17,Spring
2022-12-15,S002,P0007,Electronics,East,387,235,173,98.58,5,Sunny,0,99.87,Summer
2022-12-15,S002,P0008,Clothing,West,304,7,132,89.81,20,Cloudy,1,94.78,Summer
2022-12-15,S002,P0009,Toys,North,437,395,188,92.02,0,Snowy,1,89.64,Summer
2022-12-15,S002,P0010,Electronics,South,151,90,31,93.59,5,Snowy,0,89.24,Summer
2022-12-15,S002,P0011,Toys,West,461,102,65,84.04,20,Sunny,0,80.81,Summer
2022-12-15,S002,P0012,Groceries,South,202,48,54,61.66,5,Cloudy,0,64.31,Autumn
2022-12-15,S002,P0013,Clothing,West,458,38,173,89.52,10,Rainy,0,88.13,Winter
2022-12-15,S002,P0014,Groceries,South,100,87,150,20.6,20,Sunny,0,15.67,Winter
2022-12-15,S002,P0015,Clothing,West,439,293,33,66.25,20,Rainy,1,68.38,Autumn
2022-12-15,S002,P0016,Groceries,East,211,194,140,12.54,10,Rainy,0,14.37,Summer
2022-12-15,S002,P0017,Toys,South,426,154,22,55.18,15,Sunny,1,58.7,Spring
2022-12-15,S002,P0018,Toys,North,329,32,167,53.32,10,Snowy,1,48.8,Spring
2022-12-15,S002,P0019,Clothing,East,483,115,194,34.68,15,Cloudy,0,34.12,Winter
2022-12-15,S002,P0020,Clothing,West,127,35,44,48.15,10,Cloudy,1,48.58,Autumn
2022-12-15,S003,P0001,Groceries,South,135,96,177,48.69,0,Snowy,1,52.42,Summer
2022-12-15,S003,P0002,Furniture,East,207,167,166,19.44,5,Sunny,1,22.08,Spring
2022-12-15,S003,P0003,Furniture,East,487,75,41,75.55,15,Rainy,1,72.82,Summer
2022-12-15,S003,P0004,Furniture,West,380,66,158,90.27,0,Sunny,1,88.74,Winter
2022-12-15,S003,P0005,Electronics,East,440,361,192,40.59,15,Snowy,0,45.46,Winter
2022-12-15,S003,P0006,Furniture,East,477,370,175,40.69,15,Cloudy,1,36.79,Autumn
2022-12-15,S003,P0007,Furniture,North,365,362,187,72.73,20,Rainy,1,70.18,Autumn
2022-12-15,S003,P0008,Furniture,North,354,341,116,86.27,15,Snowy,1,82.2,Winter
2022-12-15,S003,P0009,Toys,South,435,352,105,13.18,20,Cloudy,0,9.47,Winter
2022-12-15,S003,P0010,Groceries,South,139,85,46,36.45,10,Rainy,1,38.38,Winter
2022-12-15,S003,P0011,Furniture,West,133,74,180,22.25,0,Sunny,1,25.84,Autumn
2022-12-15,S003,P0012,Groceries,South,460,144,186,72.49,20,Rainy,0,70.35,Spring
2022-12-15,S003,P0013,Electronics,West,235,184,160,19.03,20,Snowy,1,21.19,Summer
2022-12-15,S003,P0014,Furniture,West,446,134,127,32.34,5,Sunny,0,34.83,Spring
2022-12-15,S003,P0015,Toys,South,217,117,149,95.33,5,Rainy,0,92.96,Autumn
2022-12-15,S003,P0016,Clothing,West,489,294,166,87.17,10,Cloudy,0,92.16,Autumn
2022-12-15,S003,P0017,Clothing,North,217,168,169,84.13,20,Snowy,0,86.95,Spring
2022-12-15,S003,P0018,Groceries,West,326,25,189,55.47,15,Sunny,1,55.71,Autumn
2022-12-15,S003,P0019,Groceries,North,233,229,173,63.69,5,Sunny,1,67.25,Summer
2022-12-15,S003,P0020,Clothing,East,59,24,195,20.34,15,Sunny,1,18.49,Spring
2022-12-15,S004,P0001,Toys,East,120,98,63,53.15,15,Rainy,1,50.63,Winter
2022-12-15,S004,P0002,Toys,South,284,65,45,86.27,10,Snowy,0,82.27,Autumn
2022-12-15,S004,P0003,Electronics,West,140,37,194,11.4,10,Rainy,1,13.47,Spring
2022-12-15,S004,P0004,Furniture,East,141,65,95,47.72,5,Sunny,1,46.7,Summer
2022-12-15,S004,P0005,Electronics,North,493,241,193,36.66,0,Sunny,1,32.77,Summer
2022-12-15,S004,P0006,Clothing,South,66,0,147,90.11,5,Cloudy,0,92.8,Autumn
2022-12-15,S004,P0007,Electronics,North,208,133,72,64.9,15,Sunny,1,60.28,Autumn
2022-12-15,S004,P0008,Toys,West,136,128,159,67.25,0,Rainy,0,65.99,Autumn
2022-12-15,S004,P0009,Toys,West,402,347,137,76.99,5,Cloudy,1,77.79,Autumn
2022-12-15,S004,P0010,Electronics,North,447,6,166,16.08,10,Rainy,0,15.4,Summer
2022-12-15,S004,P0011,Groceries,East,466,97,76,93.03,0,Sunny,1,94.17,Autumn
2022-12-15,S004,P0012,Clothing,West,94,66,181,25.95,15,Snowy,1,27.58,Winter
2022-12-15,S004,P0013,Toys,South,452,234,66,64.08,0,Snowy,1,61.48,Autumn
2022-12-15,S004,P0014,Clothing,West,322,161,22,23.82,0,Cloudy,0,26.87,Winter
2022-12-15,S004,P0015,Electronics,East,429,104,193,80.73,0,Sunny,1,76.19,Winter
2022-12-15,S004,P0016,Groceries,West,397,379,45,69.49,5,Snowy,0,72.96,Summer
2022-12-15,S004,P0017,Electronics,East,368,219,130,16.34,15,Snowy,0,13.61,Winter
2022-12-15,S004,P0018,Electronics,South,410,224,133,96.99,5,Sunny,0,96.34,Winter
2022-12-15,S004,P0019,Electronics,West,451,159,163,12.68,15,Sunny,0,17.29,Summer
2022-12-15,S004,P0020,Electronics,North,416,199,38,44.27,0,Rainy,1,48.12,Spring
2022-12-15,S005,P0001,Toys,East,166,137,28,25.33,5,Rainy,0,25.6,Spring
2022-12-15,S005,P0002,Clothing,South,92,28,184,42.34,0,Rainy,0,42.98,Autumn
2022-12-15,S005,P0003,Toys,North,283,115,152,56.3,10,Snowy,1,56.54,Summer
2022-12-15,S005,P0004,Groceries,North,152,13,90,32.22,15,Rainy,0,32.78,Summer
2022-12-15,S005,P0005,Furniture,East,327,323,34,93.65,5,Cloudy,1,92.49,Autumn
2022-12-15,S005,P0006,Clothing,South,242,57,21,87.47,15,Rainy,1,87.4,Summer
2022-12-15,S005,P0007,Furniture,North,296,123,195,18.85,15,Sunny,0,22.72,Autumn
2022-12-15,S005,P0008,Furniture,North,87,70,37,44.33,15,Cloudy,0,48.13,Spring
2022-12-15,S005,P0009,Furniture,East,113,9,67,66.41,5,Snowy,0,63.74,Autumn
2022-12-15,S005,P0010,Toys,East,63,26,76,15.26,10,Snowy,1,17.44,Summer
2022-12-15,S005,P0011,Furniture,South,224,180,45,33.86,5,Rainy,0,31.75,Autumn
2022-12-15,S005,P0012,Groceries,South,131,124,148,21.3,5,Sunny,0,24.7,Autumn
2022-12-15,S005,P0013,Furniture,South,417,343,142,39.38,5,Snowy,1,42.63,Winter
2022-12-15,S005,P0014,Clothing,South,454,340,73,79.59,0,Snowy,1,83.24,Autumn
2022-12-15,S005,P0015,Clothing,South,186,21,86,51.32,10,Cloudy,1,52.3,Spring
2022-12-15,S005,P0016,Groceries,North,100,12,49,71.02,5,Sunny,0,70.78,Winter
2022-12-15,S005,P0017,Toys,West,52,47,136,47.44,5,Cloudy,0,50.11,Autumn
2022-12-15,S005,P0018,Clothing,North,298,221,54,99.59,10,Cloudy,1,96.34,Spring
