Date,Store ID,Product ID,Inventory Level,Units Sold,Price,Discount,Holiday/Promotion,month,day_of_week,is_weekend,day_of_month,cat__Clothing,cat__Electronics,cat__Furniture,cat__Groceries,cat__Toys,seasonality_encoded,units_sold_lag1,units_sold_lag7,units_sold_7d_avg,units_sold_14d_avg,discount_amount,price_advantage
2022-12-02,S003,P0017,447,239,58.59,10,1,12,4,0,2,False,False,False,False,True,2,214.0,130.0,164.28571428571428,160.64285714285714,5.859000000000001,-2.740000000000002
2022-12-02,S003,P0018,369,172,41.31,15,0,12,4,0,2,True,False,False,False,False,2,139.0,121.0,100.85714285714286,99.5,6.1965,1.5999999999999943
2022-12-02,S003,P0019,53,40,14.96,20,0,12,4,0,2,False,False,True,False,False,3,27.0,249.0,110.57142857142857,128.85714285714286,2.9920000000000004,-2.6000000000000014
2022-12-02,S003,P0020,233,63,67.64,20,0,12,4,0,2,False,False,False,True,False,0,208.0,219.0,171.57142857142858,147.64285714285714,13.528,-0.07000000000000739
2022-12-02,S004,P0001,155,33,39.06,0,0,12,4,0,2,True,False,False,False,False,1,5.0,38.0,100.57142857142857,116.0,0.0,-1.7700000000000031
2022-12-02,S004,P0002,85,37,19.93,15,0,12,4,0,2,False,False,True,False,False,1,210.0,170.0,109.85714285714286,160.0,2.9895,-2.530000000000001
2022-12-02,S004,P0003,180,124,73.65,10,0,12,4,0,2,True,False,False,False,False,0,227.0,33.0,118.28571428571429,96.14285714285714,7.365000000000001,-3.910000000000011
2022-12-02,S004,P0004,300,250,21.77,20,0,12,4,0,2,False,False,False,True,False,1,116.0,162.0,166.42857142857142,160.85714285714286,4.354,4.120000000000001
2022-12-02,S004,P0005,448,360,83.33,0,1,12,4,0,2,False,False,False,False,True,2,55.0,51.0,169.42857142857142,172.14285714285714,0.0,2.230000000000004
2022-12-02,S004,P0006,171,150,93.77,10,0,12,4,0,2,False,False,False,True,False,3,280.0,329.0,175.42857142857142,115.21428571428571,9.377,1.480000000000004
2022-12-02,S004,P0007,357,252,49.01,0,0,12,4,0,2,False,True,False,False,False,0,194.0,51.0,188.71428571428572,141.07142857142858,0.0,-2.6799999999999997
2022-12-02,S004,P0008,295,49,86.68,5,0,12,4,0,2,False,False,True,False,False,1,17.0,85.0,103.14285714285714,83.78571428571429,4.3340000000000005,-2.8800000000000097
2022-12-02,S004,P0009,153,144,31.14,5,0,12,4,0,2,False,True,False,False,False,0,244.0,130.0,100.42857142857143,125.85714285714286,1.5570000000000002,-0.9499999999999993
2022-12-02,S004,P0010,145,137,45.01,20,1,12,4,0,2,True,False,False,False,False,1,8.0,51.0,130.71428571428572,137.0,9.002,-3.6699999999999946
2022-12-02,S004,P0011,500,211,70.51,10,0,12,4,0,2,True,False,False,False,False,1,54.0,16.0,142.14285714285714,137.14285714285714,7.051000000000001,-1.9000000000000057
2022-12-02,S004,P0012,65,65,61.31,0,1,12,4,0,2,False,True,False,False,False,3,40.0,198.0,196.57142857142858,142.21428571428572,0.0,-2.520000000000003
2022-12-02,S004,P0013,500,173,26.19,0,0,12,4,0,2,False,False,True,False,False,3,119.0,295.0,177.0,150.92857142857142,0.0,3.9299999999999997
2022-12-02,S004,P0014,298,34,91.03,10,0,12,4,0,2,False,True,False,False,False,0,85.0,60.0,122.14285714285714,106.64285714285714,9.103,-4.760000000000005
2022-12-02,S004,P0015,479,233,51.42,0,0,12,4,0,2,True,False,False,False,False,3,220.0,193.0,269.2857142857143,218.71428571428572,0.0,-0.37000000000000455
2022-12-02,S004,P0016,369,50,90.32,15,1,12,4,0,2,True,False,False,False,False,3,31.0,330.0,157.14285714285714,194.64285714285714,13.547999999999998,0.3300000000000125
2022-12-02,S004,P0017,199,50,89.03,5,1,12,4,0,2,False,False,False,False,True,3,56.0,240.0,133.85714285714286,133.64285714285714,4.4515,2.4000000000000057
2022-12-02,S004,P0018,96,62,56.95,5,1,12,4,0,2,False,False,False,True,False,0,224.0,62.0,80.14285714285714,85.64285714285714,2.8475,-4.460000000000001
2022-12-02,S004,P0019,237,9,10.49,10,1,12,4,0,2,True,False,False,False,False,0,270.0,16.0,107.14285714285714,113.42857142857143,1.0490000000000002,0.23000000000000043
2022-12-02,S004,P0020,412,151,14.28,10,0,12,4,0,2,False,False,False,False,True,2,9.0,258.0,85.42857142857143,111.85714285714286,1.428,-0.5899999999999999
2022-12-02,S005,P0001,423,377,91.11,0,0,12,4,0,2,False,False,False,False,True,2,287.0,104.0,115.42857142857143,122.42857142857143,0.0,3.5600000000000023
2022-12-02,S005,P0002,183,80,26.19,0,0,12,4,0,2,False,False,False,False,True,1,73.0,34.0,86.14285714285714,89.85714285714286,0.0,-2.150000000000002
2022-12-02,S005,P0003,194,14,94.35,5,1,12,4,0,2,False,False,False,False,True,2,21.0,219.0,111.57142857142857,111.64285714285714,4.7175,0.5800000000000125
2022-12-02,S005,P0004,375,23,21.06,0,0,12,4,0,2,False,False,True,False,False,1,72.0,83.0,133.14285714285714,102.14285714285714,0.0,-2.5
2022-12-02,S005,P0005,158,15,25.03,10,0,12,4,0,2,False,True,False,False,False,2,364.0,67.0,178.57142857142858,192.14285714285714,2.503,0.8399999999999999
2022-12-02,S005,P0006,194,61,89.89,0,1,12,4,0,2,True,False,False,False,False,1,291.0,6.0,99.14285714285714,130.42857142857142,0.0,3.319999999999993
2022-12-02,S005,P0007,111,42,51.01,10,1,12,4,0,2,False,False,False,False,True,2,317.0,203.0,161.85714285714286,165.42857142857142,5.101,3.219999999999999
2022-12-02,S005,P0008,150,125,80.18,10,1,12,4,0,2,False,True,False,False,False,0,103.0,41.0,77.28571428571429,98.0,8.018,-2.0900000000000034
2022-12-02,S005,P0009,143,57,22.33,20,0,12,4,0,2,False,False,False,False,True,1,268.0,46.0,184.42857142857142,179.07142857142858,4.466,-0.8999999999999986
2022-12-02,S005,P0010,365,297,60.76,0,0,12,4,0,2,False,False,False,True,False,3,405.0,2.0,188.57142857142858,139.64285714285714,0.0,3.6600000000000037
2022-12-02,S005,P0011,348,174,83.02,10,0,12,4,0,2,True,False,False,False,False,1,89.0,457.0,197.0,151.71428571428572,8.302,-3.0799999999999983
2022-12-02,S005,P0012,480,395,41.19,20,0,12,4,0,2,True,False,False,False,False,3,57.0,116.0,113.0,88.35714285714286,8.238,3.440000000000005
2022-12-02,S005,P0013,281,157,54.29,0,0,12,4,0,2,False,False,False,True,False,3,127.0,212.0,127.28571428571429,146.28571428571428,0.0,-0.3399999999999963
2022-12-02,S005,P0014,239,170,43.62,20,1,12,4,0,2,False,False,False,False,True,0,94.0,30.0,150.71428571428572,143.64285714285714,8.724,0.8000000000000043
2022-12-02,S005,P0015,145,20,98.66,15,0,12,4,0,2,True,False,False,False,False,0,249.0,245.0,187.85714285714286,176.57142857142858,14.799,-2.219999999999999
2022-12-02,S005,P0016,231,207,21.97,20,1,12,4,0,2,False,True,False,False,False,3,165.0,57.0,65.0,91.78571428571429,4.394,-0.07000000000000028
2022-12-02,S005,P0017,281,174,83.62,15,1,12,4,0,2,False,False,False,True,False,2,1.0,302.0,200.57142857142858,157.42857142857142,12.543000000000001,-1.3299999999999983
2022-12-02,S005,P0018,148,0,71.28,20,1,12,4,0,2,False,False,False,True,False,0,17.0,67.0,58.714285714285715,99.78571428571429,14.256,1.4099999999999966
2022-12-02,S005,P0019,421,308,17.61,15,1,12,4,0,2,False,True,False,False,False,0,157.0,260.0,198.85714285714286,192.57142857142858,2.6414999999999997,2.66
2022-12-02,S005,P0020,467,199,97.96,0,1,12,4,0,2,False,False,True,False,False,3,121.0,139.0,155.14285714285714,156.71428571428572,0.0,3.930000000000007
2022-12-03,S001,P0001,186,7,26.42,20,0,12,5,1,3,False,False,False,True,False,2,289.0,72.0,154.85714285714286,148.78571428571428,5.284000000000001,3.5599999999999987
2022-12-03,S001,P0002,202,84,43.33,20,0,12,5,1,3,False,False,True,False,False,0,9.0,178.0,193.42857142857142,163.5,8.666,-2.8399999999999963
2022-12-03,S001,P0003,313,244,54.55,20,1,12,5,1,3,False,True,False,False,False,1,167.0,132.0,251.14285714285714,235.35714285714286,10.91,-3.1400000000000006
2022-12-03,S001,P0004,466,458,79.62,0,0,12,5,1,3,True,False,False,False,False,3,296.0,42.0,239.14285714285714,207.42857142857142,0.0,-3.1899999999999977
2022-12-03,S001,P0005,370,126,66.74,10,1,12,5,1,3,False,False,True,False,False,2,287.0,292.0,220.57142857142858,201.14285714285714,6.6739999999999995,1.5300000000000011
2022-12-03,S001,P0006,225,141,81.63,0,0,12,5,1,3,False,False,True,False,False,2,37.0,76.0,64.57142857142857,129.14285714285714,0.0,-2.8699999999999903
2022-12-03,S001,P0007,300,86,82.38,20,1,12,5,1,3,False,False,False,False,True,0,21.0,305.0,194.0,167.28571428571428,16.476,-4.009999999999991
2022-12-03,S001,P0008,191,87,65.1,10,0,12,5,1,3,False,False,False,False,True,0,173.0,50.0,60.142857142857146,82.57142857142857,6.51,3.180000000000007
2022-12-03,S001,P0009,396,358,57.11,10,0,12,5,1,3,True,False,False,False,False,3,172.0,102.0,133.71428571428572,147.0,5.711,3.1000000000000014
2022-12-03,S001,P0010,147,105,44.73,5,1,12,5,1,3,True,False,False,False,False,1,222.0,85.0,112.57142857142857,150.07142857142858,2.2365,-0.11999999999999744
2022-12-03,S001,P0011,427,29,10.66,0,1,12,5,1,3,True,False,False,False,False,2,71.0,117.0,129.14285714285714,128.71428571428572,0.0,-0.009999999999999787
2022-12-03,S001,P0012,481,325,34.37,0,1,12,5,1,3,False,True,False,False,False,0,57.0,11.0,64.0,102.71428571428571,0.0,4.650000000000006
2022-12-03,S001,P0013,486,245,48.49,15,0,12,5,1,3,False,False,False,True,False,0,61.0,79.0,100.0,117.07142857142857,7.2735,-0.3400000000000034
2022-12-03,S001,P0014,250,75,50.37,20,0,12,5,1,3,False,False,False,False,True,1,267.0,6.0,136.0,112.85714285714286,10.074,3.200000000000003
2022-12-03,S001,P0015,168,32,93.8,5,0,12,5,1,3,False,False,False,True,False,2,49.0,130.0,211.57142857142858,175.21428571428572,4.69,4.049999999999997
2022-12-03,S001,P0016,256,115,32.2,5,0,12,5,1,3,False,True,False,False,False,2,97.0,341.0,174.71428571428572,161.07142857142858,1.6100000000000003,-1.7500000000000036
2022-12-03,S001,P0017,230,163,11.34,15,1,12,5,1,3,False,False,True,False,False,1,33.0,5.0,82.71428571428571,103.85714285714286,1.7009999999999998,3.710000000000001
2022-12-03,S001,P0018,384,312,46.08,0,1,12,5,1,3,False,True,False,False,False,2,94.0,179.0,145.14285714285714,107.71428571428571,0.0,3.770000000000003
2022-12-03,S001,P0019,101,53,33.18,10,0,12,5,1,3,True,False,False,False,False,3,188.0,256.0,190.85714285714286,185.0,3.318,4.700000000000003
2022-12-03,S001,P0020,134,43,20.31,5,1,12,5,1,3,False,True,False,False,False,3,2.0,19.0,71.14285714285714,82.57142857142857,1.0155,-4.369999999999999
2022-12-03,S002,P0001,290,53,59.33,10,1,12,5,1,3,False,False,False,True,False,3,149.0,187.0,139.85714285714286,185.21428571428572,5.933,-1.7800000000000011
2022-12-03,S002,P0002,266,89,43.45,5,0,12,5,1,3,False,True,False,False,False,1,462.0,257.0,171.0,111.35714285714286,2.1725000000000003,0.769999999999996
2022-12-03,S002,P0003,85,33,26.51,0,1,12,5,1,3,False,False,False,False,True,0,324.0,6.0,137.0,116.14285714285714,0.0,-2.580000000000002
2022-12-03,S002,P0004,118,51,39.46,20,1,12,5,1,3,False,True,False,False,False,2,199.0,409.0,198.57142857142858,176.85714285714286,7.892,1.6599999999999966
2022-12-03,S002,P0005,305,153,59.47,0,0,12,5,1,3,False,False,False,True,False,2,58.0,12.0,110.42857142857143,108.78571428571429,0.0,4.579999999999998
2022-12-03,S002,P0006,472,65,71.67,20,1,12,5,1,3,True,False,False,False,False,2,62.0,264.0,165.85714285714286,138.71428571428572,14.334000000000001,-0.5900000000000034
2022-12-03,S002,P0007,75,40,10.86,20,1,12,5,1,3,False,False,False,False,True,2,53.0,478.0,128.71428571428572,157.85714285714286,2.172,-2.9799999999999995
2022-12-03,S002,P0008,383,100,99.34,5,0,12,5,1,3,False,True,False,False,False,1,86.0,49.0,91.57142857142857,139.92857142857142,4.9670000000000005,-0.9300000000000068
2022-12-03,S002,P0009,82,49,57.9,5,0,12,5,1,3,False,True,False,False,False,1,365.0,44.0,150.14285714285714,178.42857142857142,2.895,-2.8399999999999963
2022-12-03,S002,P0010,193,76,64.77,10,1,12,5,1,3,False,False,False,False,True,3,187.0,334.0,171.0,171.78571428571428,6.477,-1.6299999999999955
2022-12-03,S002,P0011,80,17,13.46,15,1,12,5,1,3,False,True,False,False,False,1,53.0,129.0,114.42857142857143,173.78571428571428,2.019,-0.11000000000000121
2022-12-03,S002,P0012,467,118,41.86,10,0,12,5,1,3,True,False,False,False,False,1,339.0,431.0,184.14285714285714,163.85714285714286,4.186,2.990000000000002
2022-12-03,S002,P0013,443,28,45.86,15,0,12,5,1,3,True,False,False,False,False,3,13.0,36.0,69.57142857142857,84.78571428571429,6.879,3.8599999999999994
2022-12-03,S002,P0014,50,45,21.79,15,1,12,5,1,3,False,False,False,False,True,0,164.0,39.0,76.71428571428571,128.64285714285714,3.2685,1.9499999999999993
2022-12-03,S002,P0015,215,94,62.0,0,1,12,5,1,3,False,False,False,False,True,0,65.0,135.0,157.57142857142858,127.07142857142857,0.0,0.020000000000003126
2022-12-03,S002,P0016,182,85,40.61,15,0,12,5,1,3,False,True,False,False,False,3,93.0,240.0,133.0,146.5,6.0915,-3.3599999999999994
2022-12-03,S002,P0017,96,62,60.11,10,0,12,5,1,3,False,False,False,True,False,3,15.0,197.0,132.14285714285714,146.14285714285714,6.011,4.579999999999998
2022-12-03,S002,P0018,445,263,15.06,5,1,12,5,1,3,False,False,False,True,False,1,113.0,262.0,136.0,149.57142857142858,0.7530000000000001,4.85
2022-12-03,S002,P0019,431,167,55.13,20,0,12,5,1,3,False,True,False,False,False,1,295.0,101.0,111.28571428571429,148.5,11.026000000000002,-3.990000000000002
2022-12-03,S002,P0020,148,145,56.67,5,0,12,5,1,3,False,True,False,False,False,0,122.0,209.0,232.42857142857142,197.64285714285714,2.8335000000000004,-0.3299999999999983
2022-12-03,S003,P0001,448,370,71.05,0,0,12,5,1,3,True,False,False,False,False,0,210.0,378.0,219.71428571428572,200.85714285714286,0.0,-0.6499999999999915
2022-12-03,S003,P0002,109,57,17.62,0,0,12,5,1,3,False,False,False,False,True,2,123.0,91.0,102.42857142857143,123.21428571428571,0.0,0.6600000000000001
2022-12-03,S003,P0003,375,27,17.84,5,1,12,5,1,3,False,False,True,False,False,2,36.0,8.0,26.428571428571427,63.214285714285715,0.892,0.3500000000000014
2022-12-03,S003,P0004,125,103,77.63,10,0,12,5,1,3,False,False,False,True,False,2,234.0,32.0,160.57142857142858,117.0,7.763,-1.8100000000000023
2022-12-03,S003,P0005,441,337,87.99,0,1,12,5,1,3,False,False,False,False,True,2,301.0,246.0,206.71428571428572,170.14285714285714,0.0,-3.309999999999988
2022-12-03,S003,P0006,404,326,48.62,10,0,12,5,1,3,False,False,False,True,False,1,87.0,91.0,93.42857142857143,118.0,4.862,3.780000000000001
2022-12-03,S003,P0007,150,133,39.03,20,1,12,5,1,3,False,False,False,False,True,2,170.0,315.0,202.28571428571428,155.71428571428572,7.806000000000001,-4.230000000000004
2022-12-03,S003,P0008,128,117,69.23,10,0,12,5,1,3,False,False,False,True,False,2,147.0,45.0,88.28571428571429,110.07142857142857,6.923000000000001,0.09999999999999432
2022-12-03,S003,P0009,187,81,34.78,15,0,12,5,1,3,False,True,False,False,False,3,74.0,78.0,76.28571428571429,132.07142857142858,5.217,-2.1799999999999997
2022-12-03,S003,P0010,255,219,19.57,15,1,12,5,1,3,True,False,False,False,False,2,171.0,321.0,208.28571428571428,151.85714285714286,2.9354999999999998,-0.10000000000000142
2022-12-03,S003,P0011,114,97,64.77,0,0,12,5,1,3,False,True,False,False,False,0,110.0,267.0,122.42857142857143,95.21428571428571,0.0,-3.9399999999999977
2022-12-03,S003,P0012,130,85,18.59,10,1,12,5,1,3,False,False,True,False,False,3,44.0,7.0,108.57142857142857,131.5,1.859,3.3900000000000006
2022-12-03,S003,P0013,492,453,42.81,10,1,12,5,1,3,False,False,False,False,True,2,188.0,343.0,201.71428571428572,214.71428571428572,4.281000000000001,-2.0700000000000003
2022-12-03,S003,P0014,54,26,45.32,15,0,12,5,1,3,True,False,False,False,False,0,358.0,214.0,127.0,142.14285714285714,6.798,-0.8400000000000034
2022-12-03,S003,P0015,256,177,19.87,5,0,12,5,1,3,False,True,False,False,False,2,58.0,187.0,110.0,104.85714285714286,0.9935,0.16000000000000014
2022-12-03,S003,P0016,455,30,39.65,10,1,12,5,1,3,False,False,False,False,True,0,245.0,47.0,223.85714285714286,176.21428571428572,3.965,2.4299999999999997
2022-12-03,S003,P0017,271,129,76.49,15,0,12,5,1,3,False,False,True,False,False,3,239.0,218.0,179.85714285714286,163.0,11.4735,-2.319999999999993
2022-12-03,S003,P0018,498,331,92.47,10,0,12,5,1,3,True,False,False,False,False,3,172.0,49.0,108.14285714285714,109.07142857142857,9.247,-4.429999999999993
2022-12-03,S003,P0019,355,235,88.02,15,1,12,5,1,3,False,False,False,False,True,1,40.0,167.0,80.71428571428571,110.28571428571429,13.203,3.969999999999999
2022-12-03,S003,P0020,442,217,33.19,5,1,12,5,1,3,False,False,False,False,True,2,63.0,1.0,149.28571428571428,149.92857142857142,1.6595,0.5399999999999991
2022-12-03,S004,P0001,297,242,90.84,15,0,12,5,1,3,False,False,False,True,False,2,33.0,75.0,99.85714285714286,115.28571428571429,13.626,3.1499999999999915
2022-12-03,S004,P0002,438,97,95.01,5,0,12,5,1,3,False,False,False,False,True,0,37.0,13.0,90.85714285714286,146.14285714285714,4.750500000000001,2.019999999999996
2022-12-03,S004,P0003,238,57,54.9,10,0,12,5,1,3,False,False,False,True,False,0,124.0,182.0,131.28571428571428,100.28571428571429,5.49,2.719999999999999
2022-12-03,S004,P0004,472,218,35.04,5,0,12,5,1,3,False,False,False,True,False,1,250.0,265.0,179.0,169.0,1.752,3.3699999999999974
2022-12-03,S004,P0005,59,13,56.17,20,0,12,5,1,3,True,False,False,False,False,3,360.0,216.0,213.57142857142858,177.78571428571428,11.234000000000002,0.7800000000000011
2022-12-03,S004,P0006,277,271,63.97,20,1,12,5,1,3,True,False,False,False,False,1,150.0,192.0,149.85714285714286,122.07142857142857,12.794,-0.5300000000000011
2022-12-03,S004,P0007,94,66,63.2,0,0,12,5,1,3,True,False,False,False,False,1,252.0,90.0,217.42857142857142,156.85714285714286,0.0,2.280000000000001
2022-12-03,S004,P0008,261,39,50.08,20,1,12,5,1,3,False,False,False,False,True,2,49.0,196.0,98.0,82.78571428571429,10.016,2.8000000000000043
2022-12-03,S004,P0009,138,38,66.8,15,0,12,5,1,3,False,True,False,False,False,0,144.0,32.0,102.42857142857143,123.92857142857143,10.02,3.3299999999999983
2022-12-03,S004,P0010,275,99,60.38,5,1,12,5,1,3,False,True,False,False,False,1,137.0,207.0,143.0,143.42857142857142,3.019,-3.6300000000000026
2022-12-03,S004,P0011,453,423,98.74,10,0,12,5,1,3,False,False,True,False,False,1,211.0,435.0,170.0,151.07142857142858,9.874,-2.4599999999999937
2022-12-03,S004,P0012,342,281,19.89,0,0,12,5,1,3,True,False,False,False,False,0,65.0,273.0,177.57142857142858,137.57142857142858,0.0,1.7399999999999984
2022-12-03,S004,P0013,472,316,84.18,20,1,12,5,1,3,False,False,False,False,True,0,173.0,226.0,159.57142857142858,163.07142857142858,16.836000000000002,-1.9200000000000017
2022-12-03,S004,P0014,195,78,57.84,10,1,12,5,1,3,False,False,True,False,False,3,34.0,157.0,118.42857142857143,92.0,5.784000000000001,-2.1400000000000006
2022-12-03,S004,P0015,357,304,45.58,0,0,12,5,1,3,False,False,False,True,False,2,233.0,394.0,275.0,222.64285714285714,0.0,-2.6899999999999977
2022-12-03,S004,P0016,286,246,44.75,5,0,12,5,1,3,False,True,False,False,False,2,50.0,303.0,117.14285714285714,186.0,2.2375000000000003,3.1599999999999966
2022-12-03,S004,P0017,244,189,91.96,5,1,12,5,1,3,True,False,False,False,False,1,50.0,247.0,106.71428571428571,133.85714285714286,4.598,1.2700000000000102
2022-12-03,S004,P0018,123,69,34.67,10,0,12,5,1,3,False,False,False,False,True,2,62.0,25.0,80.14285714285714,89.21428571428571,3.4670000000000005,-3.1900000000000013
2022-12-03,S004,P0019,132,100,43.81,0,1,12,5,1,3,False,False,False,False,True,1,9.0,109.0,106.14285714285714,99.35714285714286,0.0,3.8999999999999986
2022-12-03,S004,P0020,497,122,13.47,0,0,12,5,1,3,False,False,False,False,True,2,151.0,40.0,70.14285714285714,110.35714285714286,0.0,-0.3600000000000012
2022-12-03,S005,P0001,193,31,45.37,10,0,12,5,1,3,True,False,False,False,False,0,377.0,9.0,154.42857142857142,141.0,4.537,2.1600000000000037
2022-12-03,S005,P0002,458,100,27.38,15,0,12,5,1,3,False,False,True,False,False,2,80.0,69.0,92.71428571428571,89.5,4.106999999999999,4.190000000000001
2022-12-03,S005,P0003,500,312,89.45,15,1,12,5,1,3,False,False,False,True,False,1,14.0,52.0,82.28571428571429,111.28571428571429,13.4175,3.0799999999999983
2022-12-03,S005,P0004,396,53,54.69,0,1,12,5,1,3,True,False,False,False,False,3,23.0,171.0,124.57142857142857,98.28571428571429,0.0,-0.5300000000000011
2022-12-03,S005,P0005,156,48,65.44,20,1,12,5,1,3,False,True,False,False,False,1,15.0,152.0,171.14285714285714,189.07142857142858,13.088000000000001,0.5799999999999983
2022-12-03,S005,P0006,112,82,82.72,0,1,12,5,1,3,True,False,False,False,False,3,61.0,50.0,107.0,116.42857142857143,0.0,-3.519999999999996
2022-12-03,S005,P0007,372,178,20.88,20,0,12,5,1,3,False,False,False,False,True,3,42.0,47.0,138.85714285714286,139.92857142857142,4.176,4.859999999999999
2022-12-03,S005,P0008,71,8,94.68,0,1,12,5,1,3,False,False,False,False,True,3,125.0,38.0,89.28571428571429,89.07142857142857,0.0,3.3999999999999915
2022-12-03,S005,P0009,225,76,46.66,10,0,12,5,1,3,False,False,True,False,False,1,57.0,105.0,186.0,174.07142857142858,4.6659999999999995,2.940000000000005
2022-12-03,S005,P0010,109,20,23.13,15,1,12,5,1,3,False,True,False,False,False,3,297.0,280.0,230.71428571428572,160.14285714285714,3.4694999999999996,-1.4100000000000001
2022-12-03,S005,P0011,63,53,37.18,5,1,12,5,1,3,True,False,False,False,False,3,174.0,80.0,156.57142857142858,151.92857142857142,1.859,3.6600000000000037
2022-12-03,S005,P0012,109,34,11.41,20,1,12,5,1,3,True,False,False,False,False,2,395.0,181.0,152.85714285714286,102.28571428571429,2.282,-4.67
2022-12-03,S005,P0013,307,7,58.47,15,1,12,5,1,3,False,True,False,False,False,2,157.0,6.0,119.42857142857143,135.57142857142858,8.7705,0.490000000000002
2022-12-03,S005,P0014,87,40,46.1,20,1,12,5,1,3,False,False,False,False,True,1,170.0,80.0,170.71428571428572,155.28571428571428,9.22,-4.990000000000002
2022-12-03,S005,P0015,68,20,93.74,5,1,12,5,1,3,False,False,True,False,False,3,20.0,205.0,155.71428571428572,176.28571428571428,4.687,4.290000000000006
2022-12-03,S005,P0016,249,42,43.74,10,1,12,5,1,3,False,True,False,False,False,0,207.0,33.0,86.42857142857143,98.42857142857143,4.3740000000000006,-0.9100000000000037
2022-12-03,S005,P0017,61,47,70.07,0,0,12,5,1,3,False,False,True,False,False,1,174.0,405.0,182.28571428571428,165.14285714285714,0.0,1.2600000000000051
2022-12-03,S005,P0018,203,74,61.02,10,1,12,5,1,3,False,False,False,True,False,2,0.0,50.0,49.142857142857146,95.92857142857143,6.102,-4.880000000000003
2022-12-03,S005,P0019,459,401,71.43,0,0,12,5,1,3,False,False,True,False,False,1,308.0,370.0,205.71428571428572,192.21428571428572,0.0,4.909999999999997
2022-12-03,S005,P0020,205,191,83.22,15,0,12,5,1,3,False,False,False,False,True,0,199.0,51.0,163.71428571428572,169.85714285714286,12.482999999999999,0.75
2022-12-04,S001,P0001,485,350,74.62,5,0,12,6,1,4,False,False,True,False,False,3,7.0,123.0,145.57142857142858,138.14285714285714,3.7310000000000003,-0.5600000000000023
2022-12-04,S001,P0002,430,12,32.0,20,1,12,6,1,4,False,False,False,True,False,0,84.0,320.0,180.0,164.21428571428572,6.4,4.850000000000001
2022-12-04,S001,P0003,212,172,53.42,10,1,12,6,1,4,False,True,False,False,False,3,244.0,449.0,267.14285714285717,229.21428571428572,5.3420000000000005,-1.2700000000000031
2022-12-04,S001,P0004,442,51,48.56,0,0,12,6,1,4,False,False,True,False,False,1,458.0,120.0,298.57142857142856,216.14285714285714,0.0,3.009999999999998
2022-12-04,S001,P0005,499,284,68.13,20,1,12,6,1,4,False,True,False,False,False,3,126.0,372.0,196.85714285714286,210.07142857142858,13.626,3.8900000000000006
2022-12-04,S001,P0006,370,339,35.21,20,1,12,6,1,4,False,False,False,False,True,0,141.0,27.0,73.85714285714286,135.0,7.042000000000001,-0.9299999999999997
2022-12-04,S001,P0007,127,35,27.42,10,1,12,6,1,4,False,False,False,False,True,0,86.0,35.0,162.71428571428572,167.71428571428572,2.7420000000000004,-2.9400000000000013
2022-12-04,S001,P0008,98,88,64.4,15,0,12,6,1,4,False,False,False,False,True,0,87.0,13.0,65.42857142857143,81.07142857142857,9.66,2.539999999999992
2022-12-04,S001,P0009,72,56,19.33,15,0,12,6,1,4,True,False,False,False,False,3,358.0,207.0,170.28571428571428,171.57142857142858,2.8994999999999997,2.580000000000002
2022-12-04,S001,P0010,277,186,59.62,15,1,12,6,1,4,False,False,False,True,False,3,105.0,231.0,115.42857142857143,154.35714285714286,8.943,-1.8200000000000003
2022-12-04,S001,P0011,84,76,55.09,15,1,12,6,1,4,False,False,False,True,False,3,29.0,26.0,116.57142857142857,101.57142857142857,8.2635,4.649999999999999
2022-12-04,S001,P0012,244,72,57.32,0,0,12,6,1,4,False,False,False,True,False,3,325.0,89.0,108.85714285714286,118.07142857142857,0.0,2.969999999999999
2022-12-04,S001,P0013,118,52,68.28,15,1,12,6,1,4,False,False,False,False,True,1,245.0,5.0,123.71428571428571,133.57142857142858,10.241999999999999,1.6500000000000057
2022-12-04,S001,P0014,414,313,47.77,10,1,12,6,1,4,True,False,False,False,False,2,75.0,63.0,145.85714285714286,116.28571428571429,4.777,2.059999999999995
2022-12-04,S001,P0015,213,14,10.03,0,0,12,6,1,4,False,False,True,False,False,1,32.0,396.0,197.57142857142858,172.71428571428572,0.0,2.880000000000001
2022-12-04,S001,P0016,132,131,21.5,15,1,12,6,1,4,True,False,False,False,False,0,115.0,90.0,142.42857142857142,163.71428571428572,3.225,-1.4899999999999984
2022-12-04,S001,P0017,301,203,95.88,15,0,12,6,1,4,False,False,False,False,True,2,163.0,71.0,105.28571428571429,115.0,14.382,4.310000000000002
2022-12-04,S001,P0018,51,9,57.59,0,1,12,6,1,4,False,False,False,False,True,3,312.0,71.0,164.14285714285714,116.5,0.0,-3.520000000000003
2022-12-04,S001,P0019,360,179,29.73,20,0,12,6,1,4,False,False,False,True,False,1,53.0,469.0,161.85714285714286,167.57142857142858,5.946000000000001,4.569999999999997
2022-12-04,S001,P0020,374,131,97.89,15,0,12,6,1,4,True,False,False,False,False,2,43.0,185.0,74.57142857142857,72.85714285714286,14.683499999999999,1.5699999999999932
2022-12-04,S002,P0001,224,57,41.62,20,0,12,6,1,4,False,False,False,False,True,0,53.0,26.0,120.71428571428571,170.57142857142858,8.324,1.230000000000004
2022-12-04,S002,P0002,119,75,52.81,20,1,12,6,1,4,False,True,False,False,False,2,89.0,163.0,147.0,111.71428571428571,10.562000000000001,4.280000000000001
